transaction_id,customer_id,date,type,category,amount,balance_after
TXN000065_CUST0084,CUST0084,2026-08-09,debit,groceries,658,245311
TXN000066_CUST0084,CUST0084,2026-08-11,debit,groceries,683,244628
TXN000067_CUST0084,CUST0084,2026-08-16,debit,utility_bill,1157,243471
TXN000068_CUST0084,CUST0084,2026-08-21,debit,groceries,1596,241875
TXN000069_CUST0084,CUST0084,2026-08-22,debit,groceries,887,240988
TXN000070_CUST0084,CUST0084,2026-08-24,debit,utility_bill,255,240733
TXN000071_CUST0084,CUST0084,2026-08-25,debit,p2p,1030,239703
TXN000072_CUST0084,CUST0084,2026-08-26,debit,p2p,167,239536
TXN000073_CUST0084,CUST0084,2026-08-27,debit,utility_bill,971,238565
TXN000001_CUST0085,CUST0085,2026-03-01,credit,salary,60200,64474
TXN000002_CUST0085,CUST0085,2026-03-07,debit,groceries,283,64191
TXN000003_CUST0085,CUST0085,2026-03-10,debit,p2p,1367,62824
TXN000004_CUST0085,CUST0085,2026-03-13,debit,p2p,1966,60858
TXN000005_CUST0085,CUST0085,2026-03-17,debit,utility_bill,1259,59599
TXN000006_CUST0085,CUST0085,2026-03-19,debit,p2p,1119,58480
TXN000007_CUST0085,CUST0085,2026-03-20,debit,rent,4386,54094
TXN000008_CUST0085,CUST0085,2026-03-24,debit,utility_bill,1938,52156
TXN000009_CUST0085,CUST0085,2026-03-29,debit,p2p,906,51250
TXN000010_CUST0085,CUST0085,2026-04-01,credit,salary,59728,110978
TXN000011_CUST0085,CUST0085,2026-04-05,debit,p2p,318,110660
TXN000012_CUST0085,CUST0085,2026-04-05,debit,rent,11409,99251
TXN000013_CUST0085,CUST0085,2026-04-06,debit,entertainment,1494,97757
TXN000014_CUST0085,CUST0085,2026-04-08,debit,entertainment,1737,96020
TXN000015_CUST0085,CUST0085,2026-04-09,debit,p2p,211,95809
TXN000016_CUST0085,CUST0085,2026-04-13,debit,groceries,1482,94327
TXN000017_CUST0085,CUST0085,2026-04-16,debit,p2p,1330,92997
TXN000018_CUST0085,CUST0085,2026-04-18,debit,utility_bill,1511,91486
TXN000019_CUST0085,CUST0085,2026-04-19,debit,entertainment,1629,89857
TXN000020_CUST0085,CUST0085,2026-04-20,debit,p2p,1011,88846
TXN000021_CUST0085,CUST0085,2026-04-20,debit,rent,8449,80397
TXN000022_CUST0085,CUST0085,2026-04-22,debit,groceries,2229,78168
TXN000023_CUST0085,CUST0085,2026-04-24,debit,utility_bill,1979,76189
TXN000024_CUST0085,CUST0085,2026-04-26,debit,entertainment,2001,74188
TXN000025_CUST0085,CUST0085,2026-04-29,debit,utility_bill,1665,72523
TXN000026_CUST0085,CUST0085,2026-04-30,debit,groceries,666,71857
TXN000027_CUST0085,CUST0085,2026-05-01,credit,salary,59129,130986
TXN000028_CUST0085,CUST0085,2026-05-05,debit,entertainment,307,130679
TXN000029_CUST0085,CUST0085,2026-05-05,debit,rent,4017,126662
TXN000030_CUST0085,CUST0085,2026-05-10,debit,p2p,2481,124181
TXN000031_CUST0085,CUST0085,2026-05-16,debit,entertainment,693,123488
TXN000032_CUST0085,CUST0085,2026-05-17,debit,p2p,1877,121611
TXN000033_CUST0085,CUST0085,2026-05-20,debit,p2p,1055,120556
TXN000034_CUST0085,CUST0085,2026-05-20,debit,rent,3489,117067
TXN000035_CUST0085,CUST0085,2026-05-24,debit,groceries,1688,115379
TXN000036_CUST0085,CUST0085,2026-05-25,debit,utility_bill,776,114603
TXN000037_CUST0085,CUST0085,2026-05-29,debit,groceries,1309,113294
TXN000038_CUST0085,CUST0085,2026-06-01,credit,salary,60269,173563
TXN000039_CUST0085,CUST0085,2026-06-01,debit,groceries,2183,171380
TXN000040_CUST0085,CUST0085,2026-06-04,debit,p2p,1308,170072
TXN000041_CUST0085,CUST0085,2026-06-05,debit,rent,6942,163130
TXN000042_CUST0085,CUST0085,2026-06-09,debit,p2p,1932,161198
TXN000043_CUST0085,CUST0085,2026-06-15,debit,p2p,2131,159067
TXN000044_CUST0085,CUST0085,2026-06-22,debit,groceries,272,158795
TXN000045_CUST0085,CUST0085,2026-06-25,debit,utility_bill,475,158320
TXN000046_CUST0085,CUST0085,2026-06-28,debit,entertainment,2440,155880
TXN000047_CUST0085,CUST0085,2026-06-29,debit,utility_bill,532,155348
TXN000048_CUST0085,CUST0085,2026-07-01,credit,salary,59996,215344
TXN000049_CUST0085,CUST0085,2026-07-02,debit,entertainment,339,215005
TXN000050_CUST0085,CUST0085,2026-07-14,debit,groceries,286,214719
TXN000051_CUST0085,CUST0085,2026-07-19,debit,p2p,988,213731
TXN000052_CUST0085,CUST0085,2026-07-20,debit,utility_bill,1812,211919
TXN000053_CUST0085,CUST0085,2026-07-20,debit,rent,3540,208379
TXN000054_CUST0085,CUST0085,2026-07-22,debit,utility_bill,1039,207340
TXN000055_CUST0085,CUST0085,2026-07-26,debit,groceries,1117,206223
TXN000056_CUST0085,CUST0085,2026-08-01,credit,salary,58761,264984
TXN000057_CUST0085,CUST0085,2026-08-02,debit,p2p,1310,263674
TXN000058_CUST0085,CUST0085,2026-08-05,debit,entertainment,2004,261670
TXN000059_CUST0085,CUST0085,2026-08-05,debit,rent,7070,254600
TXN000060_CUST0085,CUST0085,2026-08-07,debit,utility_bill,182,254418
TXN000061_CUST0085,CUST0085,2026-08-09,debit,groceries,910,253508
TXN000062_CUST0085,CUST0085,2026-08-10,debit,entertainment,1931,251577
TXN000063_CUST0085,CUST0085,2026-08-11,debit,p2p,759,250818
TXN000064_CUST0085,CUST0085,2026-08-14,debit,groceries,1205,249613
TXN000065_CUST0085,CUST0085,2026-08-20,debit,rent,6925,242688
TXN000066_CUST0085,CUST0085,2026-08-23,debit,groceries,2401,240287
TXN000067_CUST0085,CUST0085,2026-08-26,debit,utility_bill,1424,238863
TXN000001_CUST0086,CUST0086,2026-03-01,credit,salary,30448,35612
TXN000002_CUST0086,CUST0086,2026-03-01,debit,p2p,1722,33890
TXN000003_CUST0086,CUST0086,2026-03-03,debit,p2p,1171,32719
TXN000004_CUST0086,CUST0086,2026-03-04,debit,p2p,1502,31217
TXN000005_CUST0086,CUST0086,2026-03-05,debit,rent,5362,25855
TXN000006_CUST0086,CUST0086,2026-03-06,debit,p2p,191,25664
TXN000007_CUST0086,CUST0086,2026-03-11,debit,entertainment,1248,24416
TXN000008_CUST0086,CUST0086,2026-03-17,debit,groceries,2352,22064
TXN000009_CUST0086,CUST0086,2026-03-18,debit,utility_bill,747,21317
TXN000010_CUST0086,CUST0086,2026-03-19,debit,utility_bill,1240,20077
TXN000011_CUST0086,CUST0086,2026-03-20,debit,rent,6043,14034
TXN000012_CUST0086,CUST0086,2026-03-22,debit,utility_bill,1093,12941
TXN000013_CUST0086,CUST0086,2026-03-25,debit,entertainment,413,12528
TXN000014_CUST0086,CUST0086,2026-03-26,debit,entertainment,2164,10364
TXN000015_CUST0086,CUST0086,2026-04-01,credit,salary,29940,40304
TXN000016_CUST0086,CUST0086,2026-04-03,debit,entertainment,1483,38821
TXN000017_CUST0086,CUST0086,2026-04-05,debit,rent,9092,29729
TXN000018_CUST0086,CUST0086,2026-04-10,debit,p2p,1531,28198
TXN000019_CUST0086,CUST0086,2026-04-11,debit,utility_bill,1770,26428
TXN000020_CUST0086,CUST0086,2026-04-17,debit,entertainment,1068,25360
TXN000021_CUST0086,CUST0086,2026-04-18,debit,groceries,1655,23705
TXN000022_CUST0086,CUST0086,2026-04-20,debit,entertainment,1604,22101
TXN000023_CUST0086,CUST0086,2026-04-20,debit,rent,7117,14984
TXN000024_CUST0086,CUST0086,2026-04-22,debit,groceries,1345,13639
TXN000025_CUST0086,CUST0086,2026-04-23,debit,entertainment,1964,11675
TXN000026_CUST0086,CUST0086,2026-04-24,debit,groceries,1660,10015
TXN000027_CUST0086,CUST0086,2026-04-25,debit,utility_bill,1484,8531
TXN000028_CUST0086,CUST0086,2026-04-26,debit,groceries,2491,6040
TXN000029_CUST0086,CUST0086,2026-04-28,debit,groceries,1543,4497
TXN000030_CUST0086,CUST0086,2026-05-01,credit,salary,29929,34426
TXN000031_CUST0086,CUST0086,2026-05-01,debit,p2p,353,34073
TXN000032_CUST0086,CUST0086,2026-05-12,debit,entertainment,345,33728
TXN000033_CUST0086,CUST0086,2026-05-14,debit,utility_bill,2394,31334
TXN000034_CUST0086,CUST0086,2026-05-15,debit,entertainment,316,31018
TXN000035_CUST0086,CUST0086,2026-05-20,debit,rent,3625,27393
TXN000036_CUST0086,CUST0086,2026-05-22,debit,groceries,2315,25078
TXN000037_CUST0086,CUST0086,2026-05-23,debit,entertainment,1360,23718
TXN000038_CUST0086,CUST0086,2026-05-28,debit,utility_bill,2087,21631
TXN000039_CUST0086,CUST0086,2026-05-29,debit,utility_bill,1589,20042
TXN000040_CUST0086,CUST0086,2026-06-01,credit,salary,30803,50845
TXN000041_CUST0086,CUST0086,2026-06-02,debit,utility_bill,333,50512
TXN000042_CUST0086,CUST0086,2026-06-03,debit,groceries,2132,48380
TXN000043_CUST0086,CUST0086,2026-06-06,debit,groceries,1903,46477
TXN000044_CUST0086,CUST0086,2026-06-07,debit,utility_bill,723,45754
TXN000045_CUST0086,CUST0086,2026-06-08,debit,entertainment,1327,44427
TXN000046_CUST0086,CUST0086,2026-06-09,debit,utility_bill,2033,42394
TXN000047_CUST0086,CUST0086,2026-06-10,debit,entertainment,1129,41265
TXN000048_CUST0086,CUST0086,2026-06-12,debit,p2p,1156,40109
TXN000049_CUST0086,CUST0086,2026-06-13,debit,utility_bill,1966,38143
TXN000050_CUST0086,CUST0086,2026-06-14,debit,groceries,885,37258
TXN000051_CUST0086,CUST0086,2026-06-18,debit,utility_bill,974,36284
TXN000052_CUST0086,CUST0086,2026-06-21,debit,groceries,1864,34420
TXN000053_CUST0086,CUST0086,2026-06-23,debit,p2p,1508,32912
TXN000054_CUST0086,CUST0086,2026-06-24,debit,entertainment,2021,30891
TXN000055_CUST0086,CUST0086,2026-07-01,credit,salary,29819,60710
TXN000056_CUST0086,CUST0086,2026-07-02,debit,groceries,1609,59101
TXN000057_CUST0086,CUST0086,2026-07-07,debit,groceries,1457,57644
TXN000058_CUST0086,CUST0086,2026-07-09,debit,groceries,878,56766
TXN000059_CUST0086,CUST0086,2026-07-10,debit,groceries,1719,55047
TXN000060_CUST0086,CUST0086,2026-07-13,debit,utility_bill,1136,53911
TXN000061_CUST0086,CUST0086,2026-07-17,debit,utility_bill,218,53693
TXN000062_CUST0086,CUST0086,2026-07-26,debit,entertainment,1365,52328
TXN000063_CUST0086,CUST0086,2026-07-27,debit,groceries,2312,50016
TXN000064_CUST0086,CUST0086,2026-07-28,debit,utility_bill,1261,48755
TXN000065_CUST0086,CUST0086,2026-07-29,debit,p2p,1838,46917
TXN000066_CUST0086,CUST0086,2026-08-01,credit,salary,30404,77321
TXN000067_CUST0086,CUST0086,2026-08-04,debit,groceries,1397,75924
TXN000068_CUST0086,CUST0086,2026-08-05,debit,groceries,1472,74452
TXN000069_CUST0086,CUST0086,2026-08-07,debit,p2p,553,73899
TXN000070_CUST0086,CUST0086,2026-08-08,debit,utility_bill,929,72970
TXN000071_CUST0086,CUST0086,2026-08-09,debit,p2p,1165,71805
TXN000072_CUST0086,CUST0086,2026-08-10,debit,entertainment,981,70824
TXN000073_CUST0086,CUST0086,2026-08-12,debit,entertainment,1658,69166
TXN000074_CUST0086,CUST0086,2026-08-14,debit,groceries,161,69005
TXN000075_CUST0086,CUST0086,2026-08-17,debit,entertainment,1229,67776
TXN000076_CUST0086,CUST0086,2026-08-18,debit,entertainment,285,67491
TXN000077_CUST0086,CUST0086,2026-08-20,debit,entertainment,193,67298
TXN000078_CUST0086,CUST0086,2026-08-23,debit,utility_bill,1546,65752
TXN000079_CUST0086,CUST0086,2026-08-26,debit,utility_bill,1019,64733
TXN000001_CUST0087,CUST0087,2026-03-02,credit,gig_payout,8433,14316
TXN000002_CUST0087,CUST0087,2026-03-05,debit,rent,6878,7438
TXN000003_CUST0087,CUST0087,2026-03-08,credit,gig_payout,3005,10443
TXN000004_CUST0087,CUST0087,2026-03-08,debit,p2p,493,9950
TXN000005_CUST0087,CUST0087,2026-03-10,debit,groceries,2149,7801
TXN000006_CUST0087,CUST0087,2026-03-13,credit,gig_payout,8063,15864
TXN000007_CUST0087,CUST0087,2026-03-14,debit,p2p,1362,14502
TXN000008_CUST0087,CUST0087,2026-03-17,debit,p2p,2063,12439
TXN000009_CUST0087,CUST0087,2026-03-18,credit,gig_payout,7092,19531
TXN000010_CUST0087,CUST0087,2026-03-22,debit,utility_bill,1993,17538
TXN000011_CUST0087,CUST0087,2026-03-24,debit,utility_bill,1718,15820
TXN000012_CUST0087,CUST0087,2026-03-26,credit,gig_payout,7682,23502
TXN000013_CUST0087,CUST0087,2026-03-28,credit,gig_payout,8102,31604
TXN000014_CUST0087,CUST0087,2026-03-30,debit,p2p,2491,29113
TXN000015_CUST0087,CUST0087,2026-03-31,credit,gig_payout,7633,36746
TXN000016_CUST0087,CUST0087,2026-04-01,credit,gig_payout,10571,47317
TXN000017_CUST0087,CUST0087,2026-04-03,debit,entertainment,2054,45263
TXN000018_CUST0087,CUST0087,2026-04-05,debit,entertainment,699,44564
TXN000019_CUST0087,CUST0087,2026-04-07,credit,gig_payout,7701,52265
TXN000020_CUST0087,CUST0087,2026-04-09,debit,groceries,2160,50105
TXN000021_CUST0087,CUST0087,2026-04-14,debit,groceries,988,49117
TXN000022_CUST0087,CUST0087,2026-04-15,debit,entertainment,1306,47811
TXN000023_CUST0087,CUST0087,2026-04-18,credit,gig_payout,5787,53598
TXN000024_CUST0087,CUST0087,2026-04-20,debit,rent,8949,44649
TXN000025_CUST0087,CUST0087,2026-04-24,debit,entertainment,1127,43522
TXN000026_CUST0087,CUST0087,2026-05-01,debit,groceries,478,43044
TXN000027_CUST0087,CUST0087,2026-05-02,debit,entertainment,1191,41853
TXN000028_CUST0087,CUST0087,2026-05-05,debit,entertainment,924,40929
TXN000029_CUST0087,CUST0087,2026-05-05,debit,rent,6915,34014
TXN000030_CUST0087,CUST0087,2026-05-06,debit,groceries,1154,32860
TXN000031_CUST0087,CUST0087,2026-05-08,debit,entertainment,2322,30538
TXN000032_CUST0087,CUST0087,2026-05-11,debit,p2p,878,29660
TXN000033_CUST0087,CUST0087,2026-05-12,debit,utility_bill,1283,28377
TXN000034_CUST0087,CUST0087,2026-05-17,debit,p2p,650,27727
TXN000035_CUST0087,CUST0087,2026-05-19,debit,utility_bill,488,27239
TXN000036_CUST0087,CUST0087,2026-05-20,debit,rent,3132,24107
TXN000037_CUST0087,CUST0087,2026-05-28,credit,gig_payout,5265,29372
TXN000038_CUST0087,CUST0087,2026-05-28,debit,utility_bill,1383,27989
TXN000039_CUST0087,CUST0087,2026-05-30,debit,groceries,431,27558
TXN000040_CUST0087,CUST0087,2026-06-01,credit,gig_payout,7928,35486
TXN000041_CUST0087,CUST0087,2026-06-02,debit,p2p,2261,33225
TXN000042_CUST0087,CUST0087,2026-06-03,credit,gig_payout,9781,43006
TXN000043_CUST0087,CUST0087,2026-06-05,debit,rent,7203,35803
TXN000044_CUST0087,CUST0087,2026-06-09,credit,gig_payout,7309,43112
TXN000045_CUST0087,CUST0087,2026-06-09,debit,groceries,1787,41325
TXN000046_CUST0087,CUST0087,2026-06-10,debit,p2p,1239,40086
TXN000047_CUST0087,CUST0087,2026-06-11,debit,groceries,214,39872
TXN000048_CUST0087,CUST0087,2026-06-14,debit,p2p,765,39107
TXN000049_CUST0087,CUST0087,2026-06-16,credit,gig_payout,7343,46450
TXN000050_CUST0087,CUST0087,2026-06-16,debit,entertainment,615,45835
TXN000051_CUST0087,CUST0087,2026-06-17,debit,utility_bill,1664,44171
TXN000052_CUST0087,CUST0087,2026-06-19,debit,groceries,562,43609
TXN000053_CUST0087,CUST0087,2026-06-20,credit,gig_payout,9126,52735
TXN000054_CUST0087,CUST0087,2026-06-20,debit,utility_bill,1377,51358
TXN000055_CUST0087,CUST0087,2026-06-20,debit,rent,9481,41877
TXN000056_CUST0087,CUST0087,2026-06-21,credit,gig_payout,3333,45210
TXN000057_CUST0087,CUST0087,2026-06-23,debit,utility_bill,1386,43824
TXN000058_CUST0087,CUST0087,2026-06-24,debit,p2p,1312,42512
TXN000059_CUST0087,CUST0087,2026-06-25,debit,utility_bill,655,41857
TXN000060_CUST0087,CUST0087,2026-06-26,debit,p2p,1744,40113
TXN000061_CUST0087,CUST0087,2026-06-28,debit,p2p,166,39947
TXN000062_CUST0087,CUST0087,2026-06-30,debit,p2p,1088,38859
TXN000063_CUST0087,CUST0087,2026-07-02,credit,gig_payout,11307,50166
TXN000064_CUST0087,CUST0087,2026-07-04,debit,groceries,1858,48308
TXN000065_CUST0087,CUST0087,2026-07-05,credit,gig_payout,9820,58128
TXN000066_CUST0087,CUST0087,2026-07-06,debit,p2p,593,57535
TXN000067_CUST0087,CUST0087,2026-07-07,debit,groceries,1213,56322
TXN000068_CUST0087,CUST0087,2026-07-09,debit,utility_bill,827,55495
TXN000069_CUST0087,CUST0087,2026-07-10,debit,p2p,1785,53710
TXN000070_CUST0087,CUST0087,2026-07-11,credit,gig_payout,7251,60961
TXN000071_CUST0087,CUST0087,2026-07-12,debit,groceries,2315,58646
TXN000072_CUST0087,CUST0087,2026-07-14,debit,utility_bill,1930,56716
TXN000073_CUST0087,CUST0087,2026-07-16,credit,gig_payout,7281,63997
TXN000074_CUST0087,CUST0087,2026-07-19,debit,groceries,1949,62048
TXN000075_CUST0087,CUST0087,2026-07-20,debit,p2p,2089,59959
TXN000076_CUST0087,CUST0087,2026-07-23,debit,groceries,570,59389
TXN000077_CUST0087,CUST0087,2026-07-24,debit,p2p,2213,57176
TXN000078_CUST0087,CUST0087,2026-07-25,debit,groceries,494,56682
TXN000079_CUST0087,CUST0087,2026-07-29,debit,utility_bill,1838,54844
TXN000080_CUST0087,CUST0087,2026-07-30,debit,groceries,814,54030
TXN000081_CUST0087,CUST0087,2026-07-31,debit,entertainment,1386,52644
TXN000082_CUST0087,CUST0087,2026-08-01,debit,p2p,1408,51236
TXN000083_CUST0087,CUST0087,2026-08-05,debit,rent,6057,45179
TXN000084_CUST0087,CUST0087,2026-08-08,debit,groceries,1855,43324
TXN000085_CUST0087,CUST0087,2026-08-09,debit,groceries,1433,41891
TXN000086_CUST0087,CUST0087,2026-08-10,debit,groceries,2442,39449
TXN000087_CUST0087,CUST0087,2026-08-12,credit,gig_payout,3047,42496
TXN000088_CUST0087,CUST0087,2026-08-12,debit,utility_bill,1041,41455
TXN000089_CUST0087,CUST0087,2026-08-13,credit,gig_payout,6212,47667
TXN000090_CUST0087,CUST0087,2026-08-15,debit,p2p,200,47467
TXN000091_CUST0087,CUST0087,2026-08-16,debit,p2p,1766,45701
TXN000092_CUST0087,CUST0087,2026-08-19,debit,utility_bill,1432,44269
TXN000093_CUST0087,CUST0087,2026-08-21,debit,entertainment,1956,42313
TXN000094_CUST0087,CUST0087,2026-08-23,debit,utility_bill,960,41353
TXN000001_CUST0088,CUST0088,2026-03-02,debit,entertainment,2143,15139
TXN000002_CUST0088,CUST0088,2026-03-04,debit,entertainment,1534,13605
TXN000003_CUST0088,CUST0088,2026-03-05,debit,p2p,362,13243
TXN000004_CUST0088,CUST0088,2026-03-05,debit,rent,6582,6661
TXN000005_CUST0088,CUST0088,2026-03-09,debit,entertainment,742,5919
TXN000006_CUST0088,CUST0088,2026-03-10,debit,entertainment,713,5206
TXN000007_CUST0088,CUST0088,2026-03-11,debit,utility_bill,1920,3286
TXN000008_CUST0088,CUST0088,2026-03-12,debit,groceries,1939,1347
TXN000009_CUST0088,CUST0088,2026-03-16,credit,salary,87597,88944
TXN000010_CUST0088,CUST0088,2026-03-21,debit,p2p,908,88036
TXN000011_CUST0088,CUST0088,2026-03-22,debit,groceries,2408,85628
TXN000012_CUST0088,CUST0088,2026-03-23,debit,utility_bill,1711,83917
TXN000013_CUST0088,CUST0088,2026-04-03,debit,utility_bill,1592,82325
TXN000014_CUST0088,CUST0088,2026-04-06,debit,p2p,1113,81212
TXN000015_CUST0088,CUST0088,2026-04-07,debit,groceries,1896,79316
TXN000016_CUST0088,CUST0088,2026-04-12,debit,p2p,2065,77251
TXN000017_CUST0088,CUST0088,2026-04-14,debit,entertainment,163,77088
TXN000018_CUST0088,CUST0088,2026-04-16,credit,salary,86057,163145
TXN000019_CUST0088,CUST0088,2026-04-19,debit,p2p,1786,161359
TXN000020_CUST0088,CUST0088,2026-04-20,debit,p2p,2018,159341
TXN000021_CUST0088,CUST0088,2026-04-20,debit,rent,9818,149523
TXN000022_CUST0088,CUST0088,2026-04-24,debit,groceries,1482,148041
TXN000023_CUST0088,CUST0088,2026-05-01,debit,utility_bill,817,147224
TXN000024_CUST0088,CUST0088,2026-05-04,debit,utility_bill,923,146301
TXN000025_CUST0088,CUST0088,2026-05-08,debit,entertainment,1002,145299
TXN000026_CUST0088,CUST0088,2026-05-14,debit,entertainment,2189,143110
TXN000027_CUST0088,CUST0088,2026-05-15,debit,groceries,1093,142017
TXN000028_CUST0088,CUST0088,2026-05-16,credit,salary,89191,231208
TXN000029_CUST0088,CUST0088,2026-05-21,debit,groceries,1181,230027
TXN000030_CUST0088,CUST0088,2026-05-22,debit,utility_bill,2184,227843
TXN000031_CUST0088,CUST0088,2026-05-25,debit,p2p,700,227143
TXN000032_CUST0088,CUST0088,2026-06-01,debit,utility_bill,856,226287
TXN000033_CUST0088,CUST0088,2026-06-02,debit,groceries,723,225564
TXN000034_CUST0088,CUST0088,2026-06-09,debit,p2p,1965,223599
TXN000035_CUST0088,CUST0088,2026-06-12,debit,utility_bill,641,222958
TXN000036_CUST0088,CUST0088,2026-06-13,debit,utility_bill,1957,221001
TXN000037_CUST0088,CUST0088,2026-06-16,credit,salary,86307,307308
TXN000038_CUST0088,CUST0088,2026-06-19,debit,p2p,993,306315
TXN000039_CUST0088,CUST0088,2026-06-20,debit,groceries,216,306099
TXN000040_CUST0088,CUST0088,2026-06-22,debit,utility_bill,370,305729
TXN000041_CUST0088,CUST0088,2026-06-25,debit,p2p,257,305472
TXN000042_CUST0088,CUST0088,2026-06-26,debit,groceries,2236,303236
TXN000043_CUST0088,CUST0088,2026-06-28,debit,entertainment,1369,301867
TXN000044_CUST0088,CUST0088,2026-07-01,debit,groceries,332,301535
TXN000045_CUST0088,CUST0088,2026-07-02,debit,utility_bill,1397,300138
TXN000046_CUST0088,CUST0088,2026-07-03,debit,p2p,247,299891
TXN000047_CUST0088,CUST0088,2026-07-05,debit,rent,7289,292602
TXN000048_CUST0088,CUST0088,2026-07-07,debit,entertainment,2332,290270
TXN000049_CUST0088,CUST0088,2026-07-10,debit,groceries,1303,288967
TXN000050_CUST0088,CUST0088,2026-07-15,debit,utility_bill,234,288733
TXN000051_CUST0088,CUST0088,2026-07-16,credit,salary,85563,374296
TXN000052_CUST0088,CUST0088,2026-07-18,debit,utility_bill,1406,372890
TXN000053_CUST0088,CUST0088,2026-07-19,debit,groceries,327,372563
TXN000054_CUST0088,CUST0088,2026-07-20,debit,rent,3737,368826
TXN000055_CUST0088,CUST0088,2026-07-22,debit,entertainment,157,368669
TXN000056_CUST0088,CUST0088,2026-07-23,debit,p2p,602,368067
TXN000057_CUST0088,CUST0088,2026-07-24,debit,utility_bill,1527,366540
TXN000058_CUST0088,CUST0088,2026-07-28,debit,groceries,2084,364456
TXN000059_CUST0088,CUST0088,2026-08-01,debit,utility_bill,1613,362843
TXN000060_CUST0088,CUST0088,2026-08-05,debit,groceries,2153,360690
TXN000061_CUST0088,CUST0088,2026-08-05,debit,rent,4257,356433
TXN000062_CUST0088,CUST0088,2026-08-16,credit,salary,86583,443016
TXN000063_CUST0088,CUST0088,2026-08-18,debit,entertainment,2053,440963
TXN000064_CUST0088,CUST0088,2026-08-20,debit,utility_bill,2349,438614
TXN000065_CUST0088,CUST0088,2026-08-20,debit,rent,6657,431957
TXN000066_CUST0088,CUST0088,2026-08-24,debit,entertainment,1070,430887
TXN000067_CUST0088,CUST0088,2026-08-25,debit,p2p,628,430259
TXN000068_CUST0088,CUST0088,2026-08-27,debit,entertainment,2238,428021
TXN000001_CUST0089,CUST0089,2026-03-06,credit,gig_payout,3639,4311
