attempt_id,mandate_id,customer_id,merchant_name,scheduled_date,attempt_date,attempt_number,amount_required,balance_at_attempt,status,failure_reason,ground_truth_retry_date,ground_truth_recoverable
ATMPT01234,MNDT00200,CUST0115,Personal Loan EMI,2026-03-18,2026-03-18,1,26554,35603,SUCCESS,,,FALSE
ATMPT01235,MNDT00200,CUST0115,Personal Loan EMI,2026-04-18,2026-04-18,1,26554,53775,SUCCESS,,,FALSE
ATMPT01236,MNDT00200,CUST0115,Personal Loan EMI,2026-05-18,2026-05-18,1,26554,68741,SUCCESS,,,FALSE
ATMPT01237,MNDT00200,CUST0115,Personal Loan EMI,2026-06-18,2026-06-18,1,26554,74082,SUCCESS,,,FALSE
ATMPT01238,MNDT00200,CUST0115,Personal Loan EMI,2026-07-18,2026-07-18,1,26554,96824,SUCCESS,,,FALSE
ATMPT01239,MNDT00200,CUST0115,Personal Loan EMI,2026-08-18,2026-08-18,1,26554,113200,SUCCESS,,,FALSE
ATMPT01240,MNDT00201,CUST0116,Personal Loan EMI,2026-03-01,2026-03-01,1,8500,4400,FAILED,INSUFFICIENT_BALANCE,2026-03-22,TRUE
ATMPT01241,MNDT00201,CUST0116,Personal Loan EMI,2026-03-01,2026-03-03,2,8500,4400,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01242,MNDT00201,CUST0116,Personal Loan EMI,2026-03-01,2026-03-05,3,8500,4400,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01243,MNDT00201,CUST0116,Personal Loan EMI,2026-04-01,2026-04-01,1,8500,10242,SUCCESS,,,FALSE
ATMPT01244,MNDT00201,CUST0116,Personal Loan EMI,2026-05-01,2026-05-01,1,8500,458,FAILED,INSUFFICIENT_BALANCE,2026-05-23,TRUE
ATMPT01245,MNDT00201,CUST0116,Personal Loan EMI,2026-05-01,2026-05-03,2,8500,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01246,MNDT00201,CUST0116,Personal Loan EMI,2026-05-01,2026-05-05,3,8500,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01247,MNDT00201,CUST0116,Personal Loan EMI,2026-06-01,2026-06-01,1,8500,45394,SUCCESS,,,FALSE
ATMPT01248,MNDT00201,CUST0116,Personal Loan EMI,2026-07-01,2026-07-01,1,8500,48589,SUCCESS,,,FALSE
ATMPT01249,MNDT00201,CUST0116,Personal Loan EMI,2026-08-01,2026-08-01,1,8500,45997,SUCCESS,,,FALSE
ATMPT01250,MNDT00202,CUST0116,Health Insurance,2026-03-01,2026-03-01,1,1850,4400,SUCCESS,,,FALSE
ATMPT01251,MNDT00202,CUST0116,Health Insurance,2026-04-01,2026-04-01,1,1850,10242,SUCCESS,,,FALSE
ATMPT01252,MNDT00202,CUST0116,Health Insurance,2026-05-01,2026-05-01,1,1850,458,FAILED,INSUFFICIENT_BALANCE,2026-05-23,TRUE
ATMPT01253,MNDT00202,CUST0116,Health Insurance,2026-05-01,2026-05-03,2,1850,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01254,MNDT00202,CUST0116,Health Insurance,2026-05-01,2026-05-05,3,1850,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01255,MNDT00202,CUST0116,Health Insurance,2026-06-01,2026-06-01,1,1850,45394,SUCCESS,,,FALSE
ATMPT01256,MNDT00202,CUST0116,Health Insurance,2026-07-01,2026-07-01,1,1850,48589,SUCCESS,,,FALSE
ATMPT01257,MNDT00202,CUST0116,Health Insurance,2026-08-01,2026-08-01,1,1850,45997,SUCCESS,,,FALSE
ATMPT01258,MNDT00203,CUST0116,LIC Premium,2026-03-14,2026-03-14,1,2499,649,FAILED,INSUFFICIENT_BALANCE,2026-03-22,TRUE
ATMPT01259,MNDT00203,CUST0116,LIC Premium,2026-03-14,2026-03-16,2,2499,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01260,MNDT00203,CUST0116,LIC Premium,2026-03-14,2026-03-18,3,2499,458,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01261,MNDT00203,CUST0116,LIC Premium,2026-04-14,2026-04-14,1,2499,3247,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01262,MNDT00203,CUST0116,LIC Premium,2026-04-14,2026-04-16,2,2499,3247,SUCCESS,,,
ATMPT01263,MNDT00203,CUST0116,LIC Premium,2026-05-14,2026-05-14,1,2499,101,FAILED,INSUFFICIENT_BALANCE,2026-05-23,TRUE
ATMPT01264,MNDT00203,CUST0116,LIC Premium,2026-05-14,2026-05-16,2,2499,101,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01265,MNDT00203,CUST0116,LIC Premium,2026-05-14,2026-05-18,3,2499,101,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01266,MNDT00203,CUST0116,LIC Premium,2026-06-14,2026-06-14,1,2499,22288,SUCCESS,,,FALSE
ATMPT01267,MNDT00203,CUST0116,LIC Premium,2026-07-14,2026-07-14,1,2499,29122,SUCCESS,,,FALSE
ATMPT01268,MNDT00203,CUST0116,LIC Premium,2026-08-14,2026-08-14,1,2499,64435,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01269,MNDT00203,CUST0116,LIC Premium,2026-08-14,2026-08-16,2,2499,80602,SUCCESS,,,
ATMPT01270,MNDT00204,CUST0117,Spotify Premium,2026-03-20,2026-03-20,1,29548,37201,FAILED,BANK_DECLINED,2026-03-21,TRUE
ATMPT01271,MNDT00204,CUST0117,Spotify Premium,2026-03-20,2026-03-22,2,29548,35344,SUCCESS,,,
ATMPT01272,MNDT00204,CUST0117,Spotify Premium,2026-04-20,2026-04-20,1,29548,59717,SUCCESS,,,FALSE
ATMPT01273,MNDT00204,CUST0117,Spotify Premium,2026-05-20,2026-05-20,1,29548,74079,SUCCESS,,,FALSE
ATMPT01274,MNDT00204,CUST0117,Spotify Premium,2026-06-20,2026-06-20,1,29548,101183,SUCCESS,,,FALSE
ATMPT01275,MNDT00204,CUST0117,Spotify Premium,2026-07-20,2026-07-20,1,29548,136157,SUCCESS,,,FALSE
ATMPT01276,MNDT00204,CUST0117,Spotify Premium,2026-08-20,2026-08-20,1,29548,165184,SUCCESS,,,FALSE
ATMPT01277,MNDT00205,CUST0117,Personal Loan EMI,2026-03-15,2026-03-15,1,8500,39014,SUCCESS,,,FALSE
ATMPT01278,MNDT00205,CUST0117,Personal Loan EMI,2026-04-15,2026-04-15,1,8500,66430,SUCCESS,,,FALSE
ATMPT01279,MNDT00205,CUST0117,Personal Loan EMI,2026-05-15,2026-05-15,1,8500,89144,SUCCESS,,,FALSE
ATMPT01280,MNDT00205,CUST0117,Personal Loan EMI,2026-06-15,2026-06-15,1,8500,103032,SUCCESS,,,FALSE
ATMPT01281,MNDT00205,CUST0117,Personal Loan EMI,2026-07-15,2026-07-15,1,8500,137809,SUCCESS,,,FALSE
ATMPT01282,MNDT00205,CUST0117,Personal Loan EMI,2026-08-15,2026-08-15,1,8500,166981,SUCCESS,,,FALSE
ATMPT01283,MNDT00206,CUST0117,LIC Premium,2026-03-14,2026-03-14,1,2499,39014,SUCCESS,,,FALSE
ATMPT01284,MNDT00206,CUST0117,LIC Premium,2026-04-14,2026-04-14,1,2499,66430,SUCCESS,,,FALSE
ATMPT01285,MNDT00206,CUST0117,LIC Premium,2026-05-14,2026-05-14,1,2499,89144,SUCCESS,,,FALSE
ATMPT01286,MNDT00206,CUST0117,LIC Premium,2026-06-14,2026-06-14,1,2499,104110,SUCCESS,,,FALSE
ATMPT01287,MNDT00206,CUST0117,LIC Premium,2026-07-14,2026-07-14,1,2499,138647,SUCCESS,,,FALSE
ATMPT01288,MNDT00206,CUST0117,LIC Premium,2026-08-14,2026-08-14,1,2499,166981,SUCCESS,,,FALSE
ATMPT01289,MNDT00207,CUST0118,Health Insurance,2026-03-01,2026-03-01,1,1850,49331,SUCCESS,,,FALSE
ATMPT01290,MNDT00207,CUST0118,Health Insurance,2026-04-01,2026-04-01,1,1850,61407,SUCCESS,,,FALSE
ATMPT01291,MNDT00207,CUST0118,Health Insurance,2026-05-01,2026-05-01,1,1850,70371,SUCCESS,,,FALSE
ATMPT01292,MNDT00207,CUST0118,Health Insurance,2026-06-01,2026-06-01,1,1850,84231,SUCCESS,,,FALSE
ATMPT01293,MNDT00207,CUST0118,Health Insurance,2026-07-01,2026-07-01,1,1850,118328,SUCCESS,,,FALSE
ATMPT01294,MNDT00207,CUST0118,Health Insurance,2026-08-01,2026-08-01,1,1850,146160,SUCCESS,,,FALSE
ATMPT01295,MNDT00208,CUST0119,Zomato Gold,2026-03-05,2026-03-05,1,15338,28528,SUCCESS,,,FALSE
ATMPT01296,MNDT00208,CUST0119,Zomato Gold,2026-04-05,2026-04-05,1,15338,28223,SUCCESS,,,FALSE
ATMPT01297,MNDT00208,CUST0119,Zomato Gold,2026-05-05,2026-05-05,1,15338,29391,SUCCESS,,,FALSE
ATMPT01298,MNDT00208,CUST0119,Zomato Gold,2026-06-05,2026-06-05,1,15338,33920,SUCCESS,,,FALSE
ATMPT01299,MNDT00208,CUST0119,Zomato Gold,2026-07-05,2026-07-05,1,15338,43179,SUCCESS,,,FALSE
ATMPT01300,MNDT00208,CUST0119,Zomato Gold,2026-08-05,2026-08-05,1,15338,40705,SUCCESS,,,FALSE
ATMPT01301,MNDT00209,CUST0119,Health Insurance,2026-03-19,2026-03-19,1,1850,22574,SUCCESS,,,FALSE
ATMPT01302,MNDT00209,CUST0119,Health Insurance,2026-04-19,2026-04-19,1,1850,19570,SUCCESS,,,FALSE
ATMPT01303,MNDT00209,CUST0119,Health Insurance,2026-05-19,2026-05-19,1,1850,24224,SUCCESS,,,FALSE
ATMPT01304,MNDT00209,CUST0119,Health Insurance,2026-06-19,2026-06-19,1,1850,28911,FAILED,TECHNICAL_FAILURE,2026-06-20,TRUE
ATMPT01305,MNDT00209,CUST0119,Health Insurance,2026-06-19,2026-06-21,2,1850,27530,SUCCESS,,,
ATMPT01306,MNDT00209,CUST0119,Health Insurance,2026-07-19,2026-07-19,1,1850,35051,SUCCESS,,,FALSE
ATMPT01307,MNDT00209,CUST0119,Health Insurance,2026-08-19,2026-08-19,1,1850,33494,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01308,MNDT00209,CUST0119,Health Insurance,2026-08-19,2026-08-21,2,1850,33494,SUCCESS,,,
ATMPT01309,MNDT00211,CUST0120,Netflix,2026-03-05,2026-03-05,1,199,51094,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01310,MNDT00212,CUST0120,LIC Premium,2026-03-12,2026-03-12,1,2499,40893,SUCCESS,,,FALSE
ATMPT01311,MNDT00212,CUST0120,LIC Premium,2026-04-12,2026-04-12,1,2499,56838,SUCCESS,,,FALSE
ATMPT01312,MNDT00212,CUST0120,LIC Premium,2026-05-12,2026-05-12,1,2499,57387,SUCCESS,,,FALSE
ATMPT01313,MNDT00212,CUST0120,LIC Premium,2026-06-12,2026-06-12,1,2499,76264,SUCCESS,,,FALSE
ATMPT01314,MNDT00212,CUST0120,LIC Premium,2026-07-12,2026-07-12,1,2499,101096,SUCCESS,,,FALSE
ATMPT01315,MNDT00212,CUST0120,LIC Premium,2026-08-12,2026-08-12,1,2499,125101,SUCCESS,,,FALSE
ATMPT01316,MNDT00214,CUST0121,SIP - Mutual Fund,2026-03-22,2026-03-22,1,5000,70942,SUCCESS,,,FALSE
ATMPT01317,MNDT00214,CUST0121,SIP - Mutual Fund,2026-04-22,2026-04-22,1,5000,124362,SUCCESS,,,FALSE
ATMPT01318,MNDT00214,CUST0121,SIP - Mutual Fund,2026-05-22,2026-05-22,1,5000,186809,SUCCESS,,,FALSE
ATMPT01319,MNDT00214,CUST0121,SIP - Mutual Fund,2026-06-22,2026-06-22,1,5000,249811,SUCCESS,,,FALSE
ATMPT01320,MNDT00214,CUST0121,SIP - Mutual Fund,2026-07-22,2026-07-22,1,5000,304359,SUCCESS,,,FALSE
ATMPT01321,MNDT00214,CUST0121,SIP - Mutual Fund,2026-08-22,2026-08-22,1,5000,356809,SUCCESS,,,FALSE
ATMPT01322,MNDT00216,CUST0122,Netflix,2026-03-28,2026-03-28,1,199,7453,SUCCESS,,,FALSE
ATMPT01323,MNDT00216,CUST0122,Netflix,2026-04-28,2026-04-28,1,199,24153,SUCCESS,,,FALSE
ATMPT01324,MNDT00216,CUST0122,Netflix,2026-05-28,2026-05-28,1,199,25966,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01325,MNDT00216,CUST0122,Netflix,2026-05-28,2026-05-30,2,199,25966,SUCCESS,,,
ATMPT01326,MNDT00216,CUST0122,Netflix,2026-06-28,2026-06-28,1,199,27366,FAILED,BANK_DECLINED,2026-06-29,TRUE
ATMPT01327,MNDT00216,CUST0122,Netflix,2026-06-28,2026-06-30,2,199,26270,SUCCESS,,,
ATMPT01328,MNDT00216,CUST0122,Netflix,2026-07-28,2026-07-28,1,199,38359,SUCCESS,,,FALSE
ATMPT01329,MNDT00217,CUST0123,LIC Premium,2026-03-06,2026-03-06,1,2499,94489,SUCCESS,,,FALSE
ATMPT01330,MNDT00217,CUST0123,LIC Premium,2026-04-06,2026-04-06,1,2499,154682,FAILED,TECHNICAL_FAILURE,2026-04-07,TRUE
ATMPT01331,MNDT00217,CUST0123,LIC Premium,2026-04-06,2026-04-08,2,2499,152667,SUCCESS,,,
ATMPT01332,MNDT00217,CUST0123,LIC Premium,2026-05-06,2026-05-06,1,2499,222964,SUCCESS,,,FALSE
ATMPT01333,MNDT00217,CUST0123,LIC Premium,2026-06-06,2026-06-06,1,2499,272224,SUCCESS,,,FALSE
ATMPT01334,MNDT00217,CUST0123,LIC Premium,2026-07-06,2026-07-06,1,2499,341230,SUCCESS,,,FALSE
ATMPT01335,MNDT00217,CUST0123,LIC Premium,2026-08-06,2026-08-06,1,2499,407303,SUCCESS,,,FALSE
ATMPT01336,MNDT00218,CUST0123,Health Insurance,2026-03-23,2026-03-23,1,1850,85921,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01337,MNDT00219,CUST0124,Zomato Gold,2026-03-13,2026-03-13,1,299,1419,SUCCESS,,,FALSE
ATMPT01338,MNDT00219,CUST0124,Zomato Gold,2026-04-13,2026-04-13,1,299,51771,SUCCESS,,,FALSE
ATMPT01339,MNDT00219,CUST0124,Zomato Gold,2026-05-13,2026-05-13,1,299,101242,SUCCESS,,,FALSE
ATMPT01340,MNDT00219,CUST0124,Zomato Gold,2026-06-13,2026-06-13,1,299,164266,SUCCESS,,,FALSE
ATMPT01341,MNDT00219,CUST0124,Zomato Gold,2026-07-13,2026-07-13,1,299,226084,FAILED,BANK_DECLINED,2026-07-14,TRUE
ATMPT01342,MNDT00219,CUST0124,Zomato Gold,2026-07-13,2026-07-15,2,299,302476,SUCCESS,,,
ATMPT01343,MNDT00219,CUST0124,Zomato Gold,2026-08-13,2026-08-13,1,299,291063,SUCCESS,,,FALSE
ATMPT01344,MNDT00220,CUST0124,Health Insurance,2026-03-22,2026-03-22,1,1850,72990,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01345,MNDT00220,CUST0124,Health Insurance,2026-03-22,2026-03-24,2,1850,69126,SUCCESS,,,
ATMPT01346,MNDT00220,CUST0124,Health Insurance,2026-04-22,2026-04-22,1,1850,125653,SUCCESS,,,FALSE
ATMPT01347,MNDT00220,CUST0124,Health Insurance,2026-05-22,2026-05-22,1,1850,175480,SUCCESS,,,FALSE
ATMPT01348,MNDT00220,CUST0124,Health Insurance,2026-06-22,2026-06-22,1,1850,233365,SUCCESS,,,FALSE
ATMPT01349,MNDT00220,CUST0124,Health Insurance,2026-07-22,2026-07-22,1,1850,299937,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01350,MNDT00220,CUST0124,Health Insurance,2026-07-22,2026-07-24,2,1850,299937,SUCCESS,,,
ATMPT01351,MNDT00220,CUST0124,Health Insurance,2026-08-22,2026-08-22,1,1850,357622,SUCCESS,,,FALSE
ATMPT01352,MNDT00221,CUST0124,Personal Loan EMI,2026-03-03,2026-03-03,1,8500,11240,SUCCESS,,,FALSE
ATMPT01353,MNDT00221,CUST0124,Personal Loan EMI,2026-04-03,2026-04-03,1,8500,64802,SUCCESS,,,FALSE
ATMPT01354,MNDT00221,CUST0124,Personal Loan EMI,2026-05-03,2026-05-03,1,8500,119449,SUCCESS,,,FALSE
ATMPT01355,MNDT00221,CUST0124,Personal Loan EMI,2026-06-03,2026-06-03,1,8500,169740,SUCCESS,,,FALSE
ATMPT01356,MNDT00221,CUST0124,Personal Loan EMI,2026-07-03,2026-07-03,1,8500,228399,FAILED,BANK_DECLINED,2026-07-04,TRUE
ATMPT01357,MNDT00221,CUST0124,Personal Loan EMI,2026-07-03,2026-07-05,2,8500,228399,SUCCESS,,,
ATMPT01358,MNDT00221,CUST0124,Personal Loan EMI,2026-08-03,2026-08-03,1,8500,294947,SUCCESS,,,FALSE
ATMPT01359,MNDT00222,CUST0125,SIP - Mutual Fund,2026-03-14,2026-03-14,1,5000,44615,SUCCESS,,,FALSE
ATMPT01360,MNDT00222,CUST0125,SIP - Mutual Fund,2026-04-14,2026-04-14,1,5000,63046,SUCCESS,,,FALSE
ATMPT01361,MNDT00222,CUST0125,SIP - Mutual Fund,2026-05-14,2026-05-14,1,5000,69659,SUCCESS,,,FALSE
ATMPT01362,MNDT00222,CUST0125,SIP - Mutual Fund,2026-06-14,2026-06-14,1,5000,89775,SUCCESS,,,FALSE
ATMPT01363,MNDT00222,CUST0125,SIP - Mutual Fund,2026-07-14,2026-07-14,1,5000,116284,SUCCESS,,,FALSE
ATMPT01364,MNDT00222,CUST0125,SIP - Mutual Fund,2026-08-14,2026-08-14,1,5000,131388,SUCCESS,,,FALSE
ATMPT01365,MNDT00224,CUST0126,Health Insurance,2026-03-14,2026-03-14,1,1850,627,FAILED,BANK_DECLINED,2026-03-15,TRUE
ATMPT01366,MNDT00224,CUST0126,Health Insurance,2026-03-14,2026-03-16,2,1850,27125,SUCCESS,,,
ATMPT01367,MNDT00224,CUST0126,Health Insurance,2026-04-14,2026-04-14,1,1850,5208,SUCCESS,,,FALSE
ATMPT01368,MNDT00224,CUST0126,Health Insurance,2026-05-14,2026-05-14,1,1850,20359,SUCCESS,,,FALSE
ATMPT01369,MNDT00224,CUST0126,Health Insurance,2026-06-14,2026-06-14,1,1850,31442,SUCCESS,,,FALSE
ATMPT01370,MNDT00224,CUST0126,Health Insurance,2026-07-14,2026-07-14,1,1850,36274,SUCCESS,,,FALSE
ATMPT01371,MNDT00224,CUST0126,Health Insurance,2026-08-14,2026-08-14,1,1850,49168,SUCCESS,,,FALSE
ATMPT01372,MNDT00225,CUST0127,Jio Fiber,2026-03-14,2026-03-14,1,999,4765,SUCCESS,,,FALSE
ATMPT01373,MNDT00225,CUST0127,Jio Fiber,2026-04-14,2026-04-14,1,999,13,FAILED,INSUFFICIENT_BALANCE,2026-05-13,TRUE
ATMPT01374,MNDT00225,CUST0127,Jio Fiber,2026-04-14,2026-04-16,2,999,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01375,MNDT00225,CUST0127,Jio Fiber,2026-04-14,2026-04-18,3,999,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01376,MNDT00225,CUST0127,Jio Fiber,2026-05-14,2026-05-14,1,999,20610,SUCCESS,,,FALSE
ATMPT01377,MNDT00225,CUST0127,Jio Fiber,2026-06-14,2026-06-14,1,999,144,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01378,MNDT00225,CUST0127,Jio Fiber,2026-06-14,2026-06-16,2,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01379,MNDT00225,CUST0127,Jio Fiber,2026-06-14,2026-06-18,3,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01380,MNDT00225,CUST0127,Jio Fiber,2026-07-14,2026-07-14,1,999,144,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01381,MNDT00225,CUST0127,Jio Fiber,2026-07-14,2026-07-16,2,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01382,MNDT00225,CUST0127,Jio Fiber,2026-07-14,2026-07-18,3,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01383,MNDT00225,CUST0127,Jio Fiber,2026-08-14,2026-08-14,1,999,144,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01384,MNDT00225,CUST0127,Jio Fiber,2026-08-14,2026-08-16,2,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01385,MNDT00225,CUST0127,Jio Fiber,2026-08-14,2026-08-18,3,999,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01386,MNDT00226,CUST0127,Spotify Premium,2026-03-02,2026-03-02,1,119,10529,SUCCESS,,,FALSE
ATMPT01387,MNDT00226,CUST0127,Spotify Premium,2026-04-02,2026-04-02,1,119,639,SUCCESS,,,FALSE
ATMPT01388,MNDT00226,CUST0127,Spotify Premium,2026-05-02,2026-05-02,1,119,13,FAILED,INSUFFICIENT_BALANCE,2026-05-13,TRUE
ATMPT01389,MNDT00226,CUST0127,Spotify Premium,2026-05-02,2026-05-04,2,119,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01390,MNDT00226,CUST0127,Spotify Premium,2026-05-02,2026-05-06,3,119,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01391,MNDT00226,CUST0127,Spotify Premium,2026-06-02,2026-06-02,1,119,5277,SUCCESS,,,FALSE
ATMPT01392,MNDT00226,CUST0127,Spotify Premium,2026-07-02,2026-07-02,1,119,144,SUCCESS,,,FALSE
ATMPT01393,MNDT00226,CUST0127,Spotify Premium,2026-08-02,2026-08-02,1,119,144,SUCCESS,,,FALSE
ATMPT01394,MNDT00227,CUST0127,Cult.fit Gym,2026-03-01,2026-03-01,1,1499,11642,SUCCESS,,,FALSE
ATMPT01395,MNDT00227,CUST0127,Cult.fit Gym,2026-04-01,2026-04-01,1,1499,639,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01396,MNDT00227,CUST0127,Cult.fit Gym,2026-04-01,2026-04-03,2,1499,639,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01397,MNDT00227,CUST0127,Cult.fit Gym,2026-04-01,2026-04-05,3,1499,639,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01398,MNDT00227,CUST0127,Cult.fit Gym,2026-05-01,2026-05-01,1,1499,13,FAILED,INSUFFICIENT_BALANCE,2026-05-13,TRUE
ATMPT01399,MNDT00227,CUST0127,Cult.fit Gym,2026-05-01,2026-05-03,2,1499,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01400,MNDT00227,CUST0127,Cult.fit Gym,2026-05-01,2026-05-05,3,1499,13,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01401,MNDT00227,CUST0127,Cult.fit Gym,2026-06-01,2026-06-01,1,1499,5277,SUCCESS,,,FALSE
ATMPT01402,MNDT00227,CUST0127,Cult.fit Gym,2026-07-01,2026-07-01,1,1499,144,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01403,MNDT00227,CUST0127,Cult.fit Gym,2026-07-01,2026-07-03,2,1499,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01404,MNDT00227,CUST0127,Cult.fit Gym,2026-07-01,2026-07-05,3,1499,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01405,MNDT00227,CUST0127,Cult.fit Gym,2026-08-01,2026-08-01,1,1499,144,FAILED,INSUFFICIENT_BALANCE,,FALSE
ATMPT01406,MNDT00227,CUST0127,Cult.fit Gym,2026-08-01,2026-08-03,2,1499,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01407,MNDT00227,CUST0127,Cult.fit Gym,2026-08-01,2026-08-05,3,1499,144,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01408,MNDT00228,CUST0128,LIC Premium,2026-03-01,2026-03-01,1,2499,16732,SUCCESS,,,FALSE
ATMPT01409,MNDT00228,CUST0128,LIC Premium,2026-04-01,2026-04-01,1,2499,56105,SUCCESS,,,FALSE
ATMPT01410,MNDT00228,CUST0128,LIC Premium,2026-05-01,2026-05-01,1,2499,97253,FAILED,BANK_DECLINED,2026-05-02,TRUE
ATMPT01411,MNDT00228,CUST0128,LIC Premium,2026-05-01,2026-05-03,2,2499,156980,SUCCESS,,,
ATMPT01412,MNDT00228,CUST0128,LIC Premium,2026-06-01,2026-06-01,1,2499,140299,SUCCESS,,,FALSE
ATMPT01413,MNDT00228,CUST0128,LIC Premium,2026-07-01,2026-07-01,1,2499,191398,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01414,MNDT00228,CUST0128,LIC Premium,2026-07-01,2026-07-03,2,2499,250180,SUCCESS,,,
ATMPT01415,MNDT00228,CUST0128,LIC Premium,2026-08-01,2026-08-01,1,2499,233231,SUCCESS,,,FALSE
ATMPT01416,MNDT00229,CUST0129,Spotify Premium,2026-03-17,2026-03-17,1,119,93793,SUCCESS,,,FALSE
ATMPT01417,MNDT00229,CUST0129,Spotify Premium,2026-04-17,2026-04-17,1,119,156425,FAILED,TECHNICAL_FAILURE,2026-04-18,TRUE
ATMPT01418,MNDT00229,CUST0129,Spotify Premium,2026-04-17,2026-04-19,2,119,156425,SUCCESS,,,
ATMPT01419,MNDT00229,CUST0129,Spotify Premium,2026-05-17,2026-05-17,1,119,218548,FAILED,BANK_DECLINED,2026-05-18,TRUE
ATMPT01420,MNDT00229,CUST0129,Spotify Premium,2026-05-17,2026-05-19,2,119,218548,SUCCESS,,,
ATMPT01421,MNDT00229,CUST0129,Spotify Premium,2026-06-17,2026-06-17,1,119,283380,SUCCESS,,,FALSE
ATMPT01422,MNDT00229,CUST0129,Spotify Premium,2026-07-17,2026-07-17,1,119,344347,SUCCESS,,,FALSE
ATMPT01423,MNDT00229,CUST0129,Spotify Premium,2026-08-17,2026-08-17,1,119,414134,SUCCESS,,,FALSE
ATMPT01424,MNDT00230,CUST0130,SIP - Mutual Fund,2026-03-07,2026-03-07,1,5000,1323,FAILED,INSUFFICIENT_BALANCE,2026-03-21,TRUE
ATMPT01425,MNDT00230,CUST0130,SIP - Mutual Fund,2026-03-07,2026-03-09,2,5000,1323,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01426,MNDT00230,CUST0130,SIP - Mutual Fund,2026-03-07,2026-03-11,3,5000,1323,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01427,MNDT00230,CUST0130,SIP - Mutual Fund,2026-04-07,2026-04-07,1,5000,9562,SUCCESS,,,FALSE
ATMPT01428,MNDT00230,CUST0130,SIP - Mutual Fund,2026-05-07,2026-05-07,1,5000,13963,SUCCESS,,,FALSE
ATMPT01429,MNDT00230,CUST0130,SIP - Mutual Fund,2026-06-07,2026-06-07,1,5000,3993,FAILED,INSUFFICIENT_BALANCE,2026-07-04,TRUE
ATMPT01430,MNDT00230,CUST0130,SIP - Mutual Fund,2026-06-07,2026-06-09,2,5000,3993,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01431,MNDT00230,CUST0130,SIP - Mutual Fund,2026-06-07,2026-06-11,3,5000,3739,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01432,MNDT00230,CUST0130,SIP - Mutual Fund,2026-07-07,2026-07-07,1,5000,10591,FAILED,BANK_DECLINED,2026-07-08,TRUE
ATMPT01433,MNDT00230,CUST0130,SIP - Mutual Fund,2026-07-07,2026-07-09,2,5000,10591,SUCCESS,,,
ATMPT01434,MNDT00230,CUST0130,SIP - Mutual Fund,2026-08-07,2026-08-07,1,5000,754,FAILED,INSUFFICIENT_BALANCE,2026-08-14,TRUE
ATMPT01435,MNDT00230,CUST0130,SIP - Mutual Fund,2026-08-07,2026-08-09,2,5000,754,FAILED,INSUFFICIENT_BALANCE,,
